UserId,AverageMovieCount,MyAverageMovieCount,AverageWatchLaterMovies,MyAverageWatchLaterMovies,AverageMovieClicks,MyMovieClicks,AverageRating,MyAverageRating,FuturePredictedMovieCount
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2931,23,4086,23,69,56,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,36,4099,40,86,66,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,24,4087,26,70,53,2.52,2.54,18
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,39,4102,40,83,67,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,25,4086,23,72,55,2.52,2.54,18
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,39,4100,37,85,70,2.52,2.54,47
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,26,4086,26,69,55,2.52,2.54,18
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,40,4100,37,86,69,2.52,2.54,44
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,22,4085,22,72,56,2.52,2.54,16
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,38,4102,37,85,70,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,25,4087,26,70,53,2.52,2.54,19
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,38,4098,38,83,70,2.52,2.54,44
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,25,4085,23,69,55,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,40,4098,36,84,70,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,26,4088,26,73,55,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,39,4100,39,86,70,2.52,2.54,48
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2931,24,4085,22,73,55,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,38,4102,38,86,69,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,22,4085,25,71,53,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,40,4102,38,83,66,2.52,2.54,47
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,24,4086,25,72,56,2.52,2.54,16
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,37,4101,37,84,66,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,25,4084,23,69,52,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,37,4100,37,83,69,2.52,2.54,42
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,24,4085,23,73,54,2.52,2.54,16
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,36,4098,40,87,69,2.52,2.54,45
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,24,4084,24,72,53,2.52,2.54,18
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,38,4101,40,84,70,2.52,2.54,47
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,24,4086,23,71,55,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,39,4102,36,86,70,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,23,4085,25,70,56,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,37,4099,39,86,70,2.52,2.54,45
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,24,4088,24,72,56,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,36,4100,36,87,70,2.52,2.54,41
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,25,4084,25,69,55,2.52,2.54,16
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2945,37,4099,40,84,69,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,26,4088,22,69,52,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2945,38,4101,40,85,67,2.52,2.54,47
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,23,4086,24,71,52,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,37,4099,36,83,69,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,25,4085,25,69,53,2.52,2.54,19
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,38,4098,36,84,66,2.52,2.54,42
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,26,4084,23,73,53,2.52,2.54,16
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,36,4098,37,86,66,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,25,4087,23,73,53,2.52,2.54,18
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,37,4101,37,83,68,2.52,2.54,44
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,25,4085,22,73,52,2.52,2.54,14
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,37,4100,36,83,66,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,22,4084,24,72,54,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2945,36,4098,39,85,67,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,24,4086,24,72,53,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,37,4102,39,86,66,2.52,2.54,44
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,22,4087,23,73,54,2.52,2.54,15
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,38,4102,37,87,67,2.52,2.54,42
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,23,4087,24,69,52,2.52,2.54,14
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,36,4099,39,84,70,2.52,2.54,44
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2931,24,4087,22,69,53,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,38,4102,36,84,70,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,24,4088,26,71,54,2.52,2.54,20
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,39,4102,36,86,67,2.52,2.54,45
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,24,4084,24,71,53,2.52,2.54,17
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2941,39,4099,37,85,70,2.52,2.54,44
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2931,25,4088,22,73,52,2.52,2.54,14
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2944,37,4098,40,85,66,2.52,2.54,47
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2928,22,4088,23,69,56,2.52,2.54,13
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,40,4100,36,86,67,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,25,4084,26,72,54,2.52,2.54,19
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,40,4101,39,86,70,2.52,2.54,45
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2931,24,4087,23,72,52,2.52,2.54,14
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2943,40,4098,39,85,70,2.52,2.54,46
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2930,25,4086,24,70,53,2.52,2.54,16
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2942,37,4098,40,83,70,2.52,2.54,45
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2927,23,4084,23,71,54,2.52,2.54,14
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2945,38,4099,39,85,66,2.52,2.54,43
cb9a5e24-f2d6-4aef-b519-34286e9753fb,2929,22,4088,26,70,54,2.52,2.54,17
3c176379-742c-4534-91e4-addf71b44cee,2943,37,4098,39,87,66,2.52,2.80,47
3c176379-742c-4534-91e4-addf71b44cee,2928,23,4088,22,71,54,2.52,2.80,16
3c176379-742c-4534-91e4-addf71b44cee,2944,40,4101,39,86,70,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2927,24,4086,24,70,56,2.52,2.80,16
3c176379-742c-4534-91e4-addf71b44cee,2944,39,4099,39,85,67,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2928,25,4086,23,69,55,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2942,38,4099,37,85,68,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2928,25,4087,25,72,55,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2944,38,4102,36,83,68,2.52,2.80,42
3c176379-742c-4534-91e4-addf71b44cee,2928,22,4086,25,69,53,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2941,39,4098,38,85,68,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2928,26,4084,25,69,54,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2942,39,4099,39,87,66,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2931,22,4088,24,70,54,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2943,39,4101,38,85,68,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2929,22,4084,22,73,52,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2943,36,4098,40,86,68,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2931,23,4086,26,73,56,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2941,36,4100,36,84,67,2.52,2.80,42
3c176379-742c-4534-91e4-addf71b44cee,2927,25,4088,25,73,55,2.52,2.80,20
3c176379-742c-4534-91e4-addf71b44cee,2944,39,4100,37,87,66,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2930,26,4084,23,69,54,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2942,36,4098,40,83,69,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2928,22,4087,22,70,52,2.52,2.80,13
3c176379-742c-4534-91e4-addf71b44cee,2945,39,4099,39,84,67,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2928,25,4084,25,70,56,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2942,38,4098,40,86,68,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2929,23,4088,26,73,56,2.52,2.80,19
3c176379-742c-4534-91e4-addf71b44cee,2941,38,4099,39,87,68,2.52,2.80,47
3c176379-742c-4534-91e4-addf71b44cee,2931,24,4085,24,70,55,2.52,2.80,19
3c176379-742c-4534-91e4-addf71b44cee,2944,37,4102,36,83,66,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2927,23,4086,22,72,52,2.52,2.80,13
3c176379-742c-4534-91e4-addf71b44cee,2942,39,4102,38,86,69,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2931,26,4088,25,72,52,2.52,2.80,19
3c176379-742c-4534-91e4-addf71b44cee,2942,40,4101,38,86,67,2.52,2.80,48
3c176379-742c-4534-91e4-addf71b44cee,2930,22,4087,24,69,54,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2944,40,4099,38,86,66,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2931,23,4086,25,71,56,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2941,36,4102,40,84,66,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2931,24,4084,23,72,53,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2941,37,4102,36,84,68,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2927,24,4087,26,72,54,2.52,2.80,20
3c176379-742c-4534-91e4-addf71b44cee,2942,39,4101,40,86,68,2.52,2.80,47
3c176379-742c-4534-91e4-addf71b44cee,2931,22,4085,22,70,53,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2942,39,4101,38,86,68,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2929,22,4085,24,69,56,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2944,36,4101,38,85,69,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2929,23,4088,25,70,53,2.52,2.80,19
3c176379-742c-4534-91e4-addf71b44cee,2944,40,4101,36,86,66,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2931,26,4088,23,71,54,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2944,37,4098,36,86,66,2.52,2.80,42
3c176379-742c-4534-91e4-addf71b44cee,2928,26,4084,22,73,55,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2944,37,4101,37,84,68,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2929,23,4087,25,73,52,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2943,39,4100,40,87,66,2.52,2.80,47
3c176379-742c-4534-91e4-addf71b44cee,2931,24,4086,26,69,52,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2943,39,4098,40,83,68,2.52,2.80,47
3c176379-742c-4534-91e4-addf71b44cee,2928,24,4087,24,70,55,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2941,40,4098,40,84,69,2.52,2.80,48
3c176379-742c-4534-91e4-addf71b44cee,2930,25,4086,25,71,52,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2943,39,4099,38,85,67,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2927,23,4085,26,69,53,2.52,2.80,19
3c176379-742c-4534-91e4-addf71b44cee,2943,38,4099,40,83,68,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2931,22,4086,23,73,54,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2942,36,4098,36,87,67,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2928,23,4084,25,69,53,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2945,39,4099,39,86,68,2.52,2.80,48
3c176379-742c-4534-91e4-addf71b44cee,2929,26,4084,23,70,52,2.52,2.80,19
3c176379-742c-4534-91e4-addf71b44cee,2942,36,4100,36,83,66,2.52,2.80,42
3c176379-742c-4534-91e4-addf71b44cee,2930,24,4087,24,69,53,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2942,36,4099,39,85,68,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2928,24,4084,23,70,52,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2941,40,4102,36,85,66,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2927,22,4084,23,70,56,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2941,37,4098,38,86,67,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2927,25,4085,23,71,54,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2945,39,4098,40,86,68,2.52,2.80,48
3c176379-742c-4534-91e4-addf71b44cee,2928,22,4087,26,71,56,2.52,2.80,16
3c176379-742c-4534-91e4-addf71b44cee,2945,39,4102,40,87,70,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2929,22,4087,25,72,54,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2941,37,4102,37,86,70,2.52,2.80,45
3c176379-742c-4534-91e4-addf71b44cee,2928,24,4086,23,69,53,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2945,39,4100,40,85,70,2.52,2.80,48
3c176379-742c-4534-91e4-addf71b44cee,2927,26,4087,26,70,56,2.52,2.80,21
3c176379-742c-4534-91e4-addf71b44cee,2943,39,4098,37,86,66,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2928,24,4086,24,70,52,2.52,2.80,16
3c176379-742c-4534-91e4-addf71b44cee,2942,40,4102,38,87,67,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2931,25,4086,23,69,54,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2943,38,4101,40,85,70,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2928,24,4087,23,71,54,2.52,2.80,15
3c176379-742c-4534-91e4-addf71b44cee,2945,38,4100,38,85,69,2.52,2.80,46
3c176379-742c-4534-91e4-addf71b44cee,2928,22,4087,23,72,52,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2943,37,4101,37,83,68,2.52,2.80,43
3c176379-742c-4534-91e4-addf71b44cee,2929,23,4084,26,70,56,2.52,2.80,18
3c176379-742c-4534-91e4-addf71b44cee,2944,39,4099,36,87,67,2.52,2.80,42
3c176379-742c-4534-91e4-addf71b44cee,2929,23,4087,24,73,53,2.52,2.80,14
3c176379-742c-4534-91e4-addf71b44cee,2944,37,4100,39,85,70,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2927,23,4086,23,73,56,2.52,2.80,17
3c176379-742c-4534-91e4-addf71b44cee,2944,39,4101,36,84,66,2.52,2.80,44
3c176379-742c-4534-91e4-addf71b44cee,2929,25,4084,23,71,55,2.52,2.80,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,36,4098,36,86,68,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,24,4087,22,70,56,2.52,2.65,15
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,40,4101,38,87,68,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,25,4085,23,69,55,2.52,2.65,15
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,39,4102,38,85,67,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,26,4088,25,70,54,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,37,4099,40,87,67,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,24,4088,25,69,56,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,38,4100,38,87,67,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,26,4088,22,72,53,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,40,4101,40,83,68,2.52,2.65,48
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,25,4084,26,69,54,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,38,4099,38,86,67,2.52,2.65,47
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,26,4084,23,72,52,2.52,2.65,15
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,39,4098,37,87,68,2.52,2.65,47
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,26,4084,25,73,55,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,39,4099,37,85,70,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,24,4085,23,71,53,2.52,2.65,14
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,39,4100,38,87,70,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,25,4084,22,70,56,2.52,2.65,14
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,39,4102,39,85,67,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,24,4084,22,71,54,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,39,4102,39,86,67,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,22,4084,26,73,55,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,36,4099,38,85,70,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,22,4086,22,71,56,2.52,2.65,14
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,38,4101,37,83,70,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,22,4085,25,73,54,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,40,4099,36,85,67,2.52,2.65,47
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,24,4086,25,72,56,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,39,4098,40,85,68,2.52,2.65,48
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,25,4087,22,72,53,2.52,2.65,15
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,39,4100,38,84,69,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,22,4085,22,73,52,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,38,4102,40,87,70,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,23,4088,23,69,56,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,36,4099,36,86,67,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,23,4085,25,70,56,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,38,4100,37,85,69,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,22,4088,26,70,53,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,40,4099,36,86,70,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,26,4088,22,73,53,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,38,4101,38,85,69,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,26,4087,26,69,54,2.52,2.65,20
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,37,4102,37,86,67,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,22,4088,24,71,56,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,36,4099,39,86,70,2.52,2.65,42
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,23,4086,26,73,56,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,36,4102,40,87,67,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,22,4086,25,72,52,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,40,4100,39,83,67,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,26,4084,23,72,53,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,39,4101,36,86,69,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,25,4086,24,73,55,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,37,4098,39,83,67,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,22,4087,26,69,53,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,38,4100,40,83,66,2.52,2.65,48
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,26,4085,23,71,52,2.52,2.65,19
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,40,4098,36,84,67,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,25,4086,22,72,53,2.52,2.65,14
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,40,4099,37,87,67,2.52,2.65,43
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,23,4088,26,72,55,2.52,2.65,19
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,39,4102,39,84,67,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,26,4085,24,73,52,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,36,4098,38,87,68,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2928,22,4085,23,70,56,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,38,4102,37,86,66,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,24,4085,22,71,55,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,39,4102,36,84,70,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,22,4086,25,69,53,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,39,4099,38,83,69,2.52,2.65,47
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,25,4084,22,69,53,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,39,4101,40,85,70,2.52,2.65,48
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,23,4087,24,72,52,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2941,38,4098,39,87,66,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,25,4087,24,70,55,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,40,4101,40,84,67,2.52,2.65,48
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,24,4088,26,71,52,2.52,2.65,20
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,40,4102,40,86,69,2.52,2.65,47
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,23,4085,25,69,52,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,38,4099,36,86,67,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,23,4087,24,70,54,2.52,2.65,15
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,37,4098,39,83,67,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,22,4087,26,72,53,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,37,4101,39,83,67,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,24,4085,22,69,52,2.52,2.65,17
395e3f78-f527-434b-a285-8cb7d6c9859a,2942,40,4099,40,84,69,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,26,4087,22,72,53,2.52,2.65,15
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,40,4098,38,84,66,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2927,25,4088,24,71,55,2.52,2.65,16
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,40,4100,39,83,68,2.52,2.65,48
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,26,4085,23,73,55,2.52,2.65,19
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,40,4098,40,83,68,2.52,2.65,45
395e3f78-f527-434b-a285-8cb7d6c9859a,2930,24,4086,26,72,55,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2943,39,4101,39,83,70,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,22,4086,22,71,55,2.52,2.65,14
395e3f78-f527-434b-a285-8cb7d6c9859a,2944,40,4102,39,87,68,2.52,2.65,46
395e3f78-f527-434b-a285-8cb7d6c9859a,2929,24,4084,22,73,54,2.52,2.65,18
395e3f78-f527-434b-a285-8cb7d6c9859a,2945,39,4101,36,83,69,2.52,2.65,44
395e3f78-f527-434b-a285-8cb7d6c9859a,2931,23,4085,23,70,55,2.52,2.65,14
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,2941,41,2941,48,79,71,2.52,2.48,54
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,2906,12,2916,14,44,43,2.52,2.48,2
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,2938,41,2940,50,80,77,2.52,2.48,56
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,2905,21,2908,14,48,49,2.52,2.48,7
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,2933,41,2937,48,71,79,2.52,2.48,56
